fipscode,level,precinctsreportingpct,last,votepct
05069,FIPSCode,1.0,Kahn,0.003592
05069,FIPSCode,1.0,Hedges,0.003167
05071,FIPSCode,1.0,Trump,0.668459
05071,FIPSCode,1.0,Clinton,0.266352
05071,FIPSCode,1.0,Johnson,0.032265
05071,FIPSCode,1.0,Stein,0.009877
05071,FIPSCode,1.0,McMullin,0.009767
05071,FIPSCode,1.0,Castle,0.006036
05071,FIPSCode,1.0,Hedges,0.00439
05071,FIPSCode,1.0,Kahn,0.002853
05073,FIPSCode,1.0,Trump,0.614685
05073,FIPSCode,1.0,Clinton,0.360839
05073,FIPSCode,1.0,Johnson,0.009091
05073,FIPSCode,1.0,Hedges,0.004895
05073,FIPSCode,1.0,McMullin,0.004545
05073,FIPSCode,1.0,Kahn,0.002448
05073,FIPSCode,1.0,Castle,0.001748
05073,FIPSCode,1.0,Stein,0.001748
05075,FIPSCode,1.0,Trump,0.714864
05075,FIPSCode,1.0,Clinton,0.222164
05075,FIPSCode,1.0,Johnson,0.029024
05075,FIPSCode,1.0,McMullin,0.00985
05075,FIPSCode,1.0,Hedges,0.007036
05075,FIPSCode,1.0,Stein,0.00686
05075,FIPSCode,1.0,Castle,0.006332
05075,FIPSCode,1.0,Kahn,0.00387
05077,FIPSCode,1.0,Trump,0.406147
05077,FIPSCode,1.0,Clinton,0.573364
05077,FIPSCode,1.0,Johnson,0.00727
05077,FIPSCode,1.0,McMullin,0.005288
05077,FIPSCode,1.0,Hedges,0.003966
05077,FIPSCode,1.0,Stein,0.001983
05077,FIPSCode,1.0,Castle,0.000991
05077,FIPSCode,1.0,Kahn,0.000991
05079,FIPSCode,1.0,Trump,0.641662
05079,FIPSCode,1.0,Clinton,0.327235
05079,FIPSCode,1.0,Johnson,0.012546
05079,FIPSCode,1.0,Castle,0.00575
05079,FIPSCode,1.0,Stein,0.004182
05079,FIPSCode,1.0,Kahn,0.003398
05079,FIPSCode,1.0,McMullin,0.003136
05079,FIPSCode,1.0,Hedges,0.002091
05081,FIPSCode,1.0,Trump,0.689688
05081,FIPSCode,1.0,Clinton,0.267266
05081,FIPSCode,1.0,Johnson,0.016262
05081,FIPSCode,1.0,Castle,0.008035
05081,FIPSCode,1.0,McMullin,0.006505
05081,FIPSCode,1.0,Kahn,0.004974
05081,FIPSCode,1.0,Hedges,0.004592
05081,FIPSCode,1.0,Stein,0.002678
05083,FIPSCode,1.0,Trump,0.725413
05083,FIPSCode,1.0,Clinton,0.216513
05083,FIPSCode,1.0,Johnson,0.024618
05083,FIPSCode,1.0,McMullin,0.008837
05083,FIPSCode,1.0,Hedges,0.007827
05083,FIPSCode,1.0,Stein,0.006817
05083,FIPSCode,1.0,Castle,0.005807
05083,FIPSCode,1.0,Kahn,0.004166
05085,FIPSCode,1.0,Trump,0.736458
05085,FIPSCode,1.0,Clinton,0.209004
05085,FIPSCode,1.0,Johnson,0.028303
05085,FIPSCode,1.0,McMullin,0.008967
05085,FIPSCode,1.0,Stein,0.006347
05085,FIPSCode,1.0,Hedges,0.004391
05085,FIPSCode,1.0,Kahn,0.003653
05085,FIPSCode,1.0,Castle,0.002878
05087,FIPSCode,1.0,Trump,0.720363
05087,FIPSCode,1.0,Clinton,0.23213
05087,FIPSCode,1.0,Johnson,0.02105
05087,FIPSCode,1.0,Stein,0.007894
05087,FIPSCode,1.0,McMullin,0.00687
05087,FIPSCode,1.0,Hedges,0.006286
05087,FIPSCode,1.0,Castle,0.003362
05087,FIPSCode,1.0,Kahn,0.002046
05089,FIPSCode,1.0,Trump,0.750809
05089,FIPSCode,1.0,Clinton,0.201773
05089,FIPSCode,1.0,Johnson,0.022091
05089,FIPSCode,1.0,McMullin,0.008583
05089,FIPSCode,1.0,Stein,0.00788
05089,FIPSCode,1.0,Castle,0.003518
05089,FIPSCode,1.0,Hedges,0.002955
05089,FIPSCode,1.0,Kahn,0.002392
05091,FIPSCode,1.0,Trump,0.701883
05091,FIPSCode,1.0,Clinton,0.265552
05091,FIPSCode,1.0,Johnson,0.014729
05091,FIPSCode,1.0,McMullin,0.004661
05091,FIPSCode,1.0,Stein,0.004288
05091,FIPSCode,1.0,Castle,0.00404
05091,FIPSCode,1.0,Hedges,0.00348
05091,FIPSCode,1.0,Kahn,0.001367
05093,FIPSCode,1.0,Trump,0.534762
05093,FIPSCode,1.0,Clinton,0.429415
05093,FIPSCode,1.0,Johnson,0.013708
05093,FIPSCode,1.0,McMullin,0.006135
05093,FIPSCode,1.0,Stein,0.004923
05093,FIPSCode,1.0,Kahn,0.004241
05093,FIPSCode,1.0,Hedges,0.003711
05093,FIPSCode,1.0,Castle,0.003105
05095,FIPSCode,1.0,Trump,0.516297
05095,FIPSCode,1.0,Clinton,0.454924
05095,FIPSCode,1.0,Johnson,0.012829
05095,FIPSCode,1.0,McMullin,0.004161
05095,FIPSCode,1.0,Hedges,0.003814
05095,FIPSCode,1.0,Stein,0.003121
05095,FIPSCode,1.0,Kahn,0.002774
05095,FIPSCode,1.0,Castle,0.00208
05097,FIPSCode,1.0,Trump,0.742624
05097,FIPSCode,1.0,Clinton,0.210171
05097,FIPSCode,1.0,Johnson,0.014611
05097,FIPSCode,1.0,Stein,0.009272
05097,FIPSCode,1.0,McMullin,0.007867
05097,FIPSCode,1.0,Hedges,0.006743
05097,FIPSCode,1.0,Kahn,0.005901
05097,FIPSCode,1.0,Castle,0.00281
05099,FIPSCode,1.0,Trump,0.616143
05099,FIPSCode,1.0,Clinton,0.356439
05099,FIPSCode,1.0,Johnson,0.010783
05099,FIPSCode,1.0,Hedges,0.004929
05099,FIPSCode,1.0,McMullin,0.004621
05099,FIPSCode,1.0,Castle,0.003081
05099,FIPSCode,1.0,Kahn,0.002157
05099,FIPSCode,1.0,Stein,0.001848
05101,FIPSCode,1.0,Trump,0.766054
05101,FIPSCode,1.0,Clinton,0.186251
05101,FIPSCode,1.0,Stein,0.018385
05101,FIPSCode,1.0,Johnson,0.013056
05101,FIPSCode,1.0,McMullin,0.005862
05101,FIPSCode,1.0,Castle,0.003997
05101,FIPSCode,1.0,Hedges,0.003464
05101,FIPSCode,1.0,Kahn,0.002931
05103,FIPSCode,1.0,Trump,0.538601
05103,FIPSCode,1.0,Clinton,0.434927
05103,FIPSCode,1.0,Johnson,0.009763
05103,FIPSCode,1.0,McMullin,0.004831
05103,FIPSCode,1.0,Hedges,0.004026
05103,FIPSCode,1.0,Kahn,0.003422
05103,FIPSCode,1.0,Stein,0.002416
05103,FIPSCode,1.0,Castle,0.002013
05105,FIPSCode,1.0,Trump,0.69856
05105,FIPSCode,1.0,Clinton,0.243614
05105,FIPSCode,1.0,Johnson,0.026242
05105,FIPSCode,1.0,McMullin,0.011379
05105,FIPSCode,1.0,Stein,0.008825
05105,FIPSCode,1.0,Kahn,0.004877
05105,FIPSCode,1.0,Castle,0.003484
05105,FIPSCode,1.0,Hedges,0.003019
05107,FIPSCode,1.0,Trump,0.351791
05107,FIPSCode,1.0,Clinton,0.619876
05107,FIPSCode,1.0,Johnson,0.008917
05107,FIPSCode,1.0,McMullin,0.005465
05107,FIPSCode,1.0,Hedges,0.004459
05107,FIPSCode,1.0,Castle,0.003739
05107,FIPSCode,1.0,Stein,0.002876
05107,FIPSCode,1.0,Kahn,0.002876
05109,FIPSCode,1.0,Trump,0.791258
05109,FIPSCode,1.0,Clinton,0.172067
05109,FIPSCode,1.0,Johnson,0.018337
05109,FIPSCode,1.0,McMullin,0.006029
05109,FIPSCode,1.0,Hedges,0.005777
05109,FIPSCode,1.0,Castle,0.002512
05109,FIPSCode,1.0,Stein,0.00201
05109,FIPSCode,1.0,Kahn,0.00201
05111,FIPSCode,1.0,Trump,0.71251
05111,FIPSCode,1.0,Clinton,0.24346
05111,FIPSCode,1.0,Johnson,0.019943
05111,FIPSCode,1.0,McMullin,0.006475
05111,FIPSCode,1.0,Hedges,0.006475
05111,FIPSCode,1.0,Stein,0.004403
05111,FIPSCode,1.0,Kahn,0.003497
05111,FIPSCode,1.0,Castle,0.003238
05113,FIPSCode,1.0,Trump,0.804034
05113,FIPSCode,1.0,Clinton,0.147248
05113,FIPSCode,1.0,Johnson,0.019925
05113,FIPSCode,1.0,McMullin,0.01142
05113,FIPSCode,1.0,Stein,0.006804
05113,FIPSCode,1.0,Hedges,0.004374
05113,FIPSCode,1.0,Castle,0.004252
05113,FIPSCode,1.0,Kahn,0.001944
05115,FIPSCode,1.0,Trump,0.72028
05115,FIPSCode,1.0,Clinton,0.221543
05115,FIPSCode,1.0,Johnson,0.027383
05115,FIPSCode,1.0,McMullin,0.010324
05115,FIPSCode,1.0,Stein,0.009969
05115,FIPSCode,1.0,Hedges,0.004165
05115,FIPSCode,1.0,Castle,0.003633
05115,FIPSCode,1.0,Kahn,0.002703
05117,FIPSCode,1.0,Trump,0.727352
05117,FIPSCode,1.0,Clinton,0.236353
05117,FIPSCode,1.0,Johnson,0.01626
05117,FIPSCode,1.0,McMullin,0.010453
05117,FIPSCode,1.0,Stein,0.002904
05117,FIPSCode,1.0,Hedges,0.002613
05117,FIPSCode,1.0,Castle,0.002323
05117,FIPSCode,1.0,Kahn,0.001742
05119,FIPSCode,1.0,Trump,0.383393
05119,FIPSCode,1.0,Clinton,0.560622
05119,FIPSCode,1.0,Johnson,0.027088
05119,FIPSCode,1.0,McMullin,0.011022
05119,FIPSCode,1.0,Stein,0.00972
05119,FIPSCode,1.0,Hedges,0.003311
05119,FIPSCode,1.0,Castle,0.002522
05119,FIPSCode,1.0,Kahn,0.002322
05121,FIPSCode,1.0,Trump,0.706851
05121,FIPSCode,1.0,Clinton,0.223389
05121,FIPSCode,1.0,Johnson,0.031823
05121,FIPSCode,1.0,McMullin,0.01019
05121,FIPSCode,1.0,Castle,0.009563
05121,FIPSCode,1.0,Stein,0.008309
05121,FIPSCode,1.0,Hedges,0.005957
05121,FIPSCode,1.0,Kahn,0.003919
05123,FIPSCode,1.0,Trump,0.430013
05123,FIPSCode,1.0,Clinton,0.54253
05123,FIPSCode,1.0,Johnson,0.008614
05123,FIPSCode,1.0,Castle,0.007537
05123,FIPSCode,1.0,Kahn,0.004038
05123,FIPSCode,1.0,McMullin,0.002423
05123,FIPSCode,1.0,Stein,0.002423
05123,FIPSCode,1.0,Hedges,0.002423
05125,FIPSCode,1.0,Trump,0.688349
05125,FIPSCode,1.0,Clinton,0.254434
05125,FIPSCode,1.0,Johnson,0.028138
05125,FIPSCode,1.0,McMullin,0.011651
05125,FIPSCode,1.0,Stein,0.006257
05125,FIPSCode,1.0,Kahn,0.003896
05125,FIPSCode,1.0,Hedges,0.003704
05125,FIPSCode,1.0,Castle,0.00357
05127,FIPSCode,1.0,Trump,0.778063
05127,FIPSCode,1.0,Clinton,0.17151
05127,FIPSCode,1.0,Johnson,0.023647
05127,FIPSCode,1.0,Stein,0.007123
05127,FIPSCode,1.0,McMullin,0.006268
05127,FIPSCode,1.0,Kahn,0.006268
05127,FIPSCode,1.0,Hedges,0.004558
05127,FIPSCode,1.0,Castle,0.002564
05129,FIPSCode,1.0,Trump,0.79265
05129,FIPSCode,1.0,Clinton,0.161212
05129,FIPSCode,1.0,Johnson,0.01824
05129,FIPSCode,1.0,McMullin,0.008047
05129,FIPSCode,1.0,Hedges,0.005901
05129,FIPSCode,1.0,Stein,0.004828
05129,FIPSCode,1.0,Kahn,0.004828
05129,FIPSCode,1.0,Castle,0.004292
05131,FIPSCode,1.0,Trump,0.65253
05131,FIPSCode,1.0,Clinton,0.275556
05131,FIPSCode,1.0,Johnson,0.036517
05131,FIPSCode,1.0,McMullin,0.012747
05131,FIPSCode,1.0,Stein,0.010776
05131,FIPSCode,1.0,Castle,0.005197
05131,FIPSCode,1.0,Hedges,0.003876
05131,FIPSCode,1.0,Kahn,0.0028
05133,FIPSCode,1.0,Trump,0.719421
05133,FIPSCode,1.0,Clinton,0.235642
05133,FIPSCode,1.0,Johnson,0.018194
05133,FIPSCode,1.0,Hedges,0.010302
05133,FIPSCode,1.0,McMullin,0.009645
05133,FIPSCode,1.0,Stein,0.004384
05133,FIPSCode,1.0,Castle,0.001534
05133,FIPSCode,1.0,Kahn,0.000877
05135,FIPSCode,1.0,Trump,0.745896
05135,FIPSCode,1.0,Clinton,0.203062
05135,FIPSCode,1.0,Johnson,0.021382
05135,FIPSCode,1.0,McMullin,0.007725
05135,FIPSCode,1.0,Hedges,0.007173
05135,FIPSCode,1.0,Stein,0.00676
05135,FIPSCode,1.0,Castle,0.004966
05135,FIPSCode,1.0,Kahn,0.003035
05137,FIPSCode,1.0,Trump,0.737493
05137,FIPSCode,1.0,Clinton,0.215707
05137,FIPSCode,1.0,McMullin,0.021517
05137,FIPSCode,1.0,Stein,0.011117
05137,FIPSCode,1.0,Hedges,0.006276
05137,FIPSCode,1.0,Kahn,0.004124
05137,FIPSCode,1.0,Castle,0.003765
05137,FIPSCode,1.0,Johnson,0.0
05139,FIPSCode,1.0,Trump,0.618918
05139,FIPSCode,1.0,Clinton,0.346573
05139,FIPSCode,1.0,Johnson,0.016278
05139,FIPSCode,1.0,McMullin,0.005742
05139,FIPSCode,1.0,Stein,0.004143
05139,FIPSCode,1.0,Hedges,0.003907
05139,FIPSCode,1.0,Castle,0.002427
05139,FIPSCode,1.0,Kahn,0.002013
05141,FIPSCode,1.0,Trump,0.733342
05141,FIPSCode,1.0,Clinton,0.211064
05141,FIPSCode,1.0,Johnson,0.024799
05141,FIPSCode,1.0,McMullin,0.007494
05141,FIPSCode,1.0,Stein,0.007222
05141,FIPSCode,1.0,Hedges,0.006949
05141,FIPSCode,1.0,Castle,0.006268
05141,FIPSCode,1.0,Kahn,0.002861
05143,FIPSCode,1.0,Trump,0.506664
05143,FIPSCode,1.0,Clinton,0.407593
05143,FIPSCode,1.0,Johnson,0.041045
05143,FIPSCode,1.0,McMullin,0.017566
05143,FIPSCode,1.0,Stein,0.016076
05143,FIPSCode,1.0,Castle,0.006914
05143,FIPSCode,1.0,Kahn,0.002626
05143,FIPSCode,1.0,Hedges,0.001515
05145,FIPSCode,1.0,Trump,0.752777
05145,FIPSCode,1.0,Clinton,0.184649
05145,FIPSCode,1.0,Johnson,0.024822
05145,FIPSCode,1.0,McMullin,0.017679
05145,FIPSCode,1.0,Castle,0.006357
05145,FIPSCode,1.0,Stein,0.005393
05145,FIPSCode,1.0,Hedges,0.005286
05145,FIPSCode,1.0,Kahn,0.003036
05147,FIPSCode,1.0,Trump,0.523921
05147,FIPSCode,1.0,Clinton,0.43485
05147,FIPSCode,1.0,Johnson,0.017503
05147,FIPSCode,1.0,McMullin,0.006223
05147,FIPSCode,1.0,Hedges,0.005445
05147,FIPSCode,1.0,Castle,0.004667
05147,FIPSCode,1.0,Stein,0.004667
05147,FIPSCode,1.0,Kahn,0.002723
05149,FIPSCode,1.0,Trump,0.715639
05149,FIPSCode,1.0,Clinton,0.229849
05149,FIPSCode,1.0,Johnson,0.024383
05149,FIPSCode,1.0,Hedges,0.010405
05149,FIPSCode,1.0,Stein,0.007299
05149,FIPSCode,1.0,McMullin,0.00528
05149,FIPSCode,1.0,Kahn,0.004659
05149,FIPSCode,1.0,Castle,0.002485
,state,1.0,Trump,0.490322
,state,1.0,Clinton,0.454604
,state,1.0,Johnson,0.041628
,state,1.0,Stein,0.013446
04001,FIPSCode,1.0,Trump,0.305038
04001,FIPSCode,1.0,Clinton,0.632399
04001,FIPSCode,1.0,Johnson,0.0452
04001,FIPSCode,1.0,Stein,0.017362
04003,FIPSCode,1.0,Trump,0.574138
04003,FIPSCode,1.0,Clinton,0.356639
04003,FIPSCode,1.0,Johnson,0.048928
04003,FIPSCode,1.0,Stein,0.020295
04005,FIPSCode,1.0,Trump,0.364534
04005,FIPSCode,1.0,Clinton,0.559616
04005,FIPSCode,1.0,Johnson,0.05143
04005,FIPSCode,1.0,Stein,0.02442
04007,FIPSCode,1.0,Trump,0.638829
04007,FIPSCode,1.0,Clinton,0.31545
04007,FIPSCode,1.0,Johnson,0.036171
04007,FIPSCode,1.0,Stein,0.00955
04009,FIPSCode,1.0,Trump,0.672167
04009,FIPSCode,1.0,Clinton,0.276489
04009,FIPSCode,1.0,Johnson,0.041628
04009,FIPSCode,1.0,Stein,0.009716
04011,FIPSCode,1.0,Trump,0.58341
04011,FIPSCode,1.0,Clinton,0.336725
04011,FIPSCode,1.0,Johnson,0.061671
04011,FIPSCode,1.0,Stein,0.018193
04012,FIPSCode,1.0,Trump,0.682873
04012,FIPSCode,1.0,Clinton,0.26868
04012,FIPSCode,1.0,Johnson,0.035995
04012,FIPSCode,1.0,Stein,0.012453
04013,FIPSCode,1.0,Trump,0.486328
04013,FIPSCode,1.0,Clinton,0.4574
04013,FIPSCode,1.0,Johnson,0.043627
04013,FIPSCode,1.0,Stein,0.012645
04015,FIPSCode,1.0,Trump,0.736665
04015,FIPSCode,1.0,Clinton,0.220625
04015,FIPSCode,1.0,Johnson,0.033356
04015,FIPSCode,1.0,Stein,0.009353
04017,FIPSCode,1.0,Trump,0.525607
04017,FIPSCode,1.0,Clinton,0.420419
04017,FIPSCode,1.0,Johnson,0.036016
04017,FIPSCode,1.0,Stein,0.017957
04019,FIPSCode,1.0,Trump,0.404504
04019,FIPSCode,1.0,Clinton,0.542779
04019,FIPSCode,1.0,Johnson,0.037738
04019,FIPSCode,1.0,Stein,0.014979
04021,FIPSCode,1.0,Trump,0.57249
04021,FIPSCode,1.0,Clinton,0.376518
04021,FIPSCode,1.0,Johnson,0.039388
04021,FIPSCode,1.0,Stein,0.011604
04023,FIPSCode,1.0,Trump,0.239963
04023,FIPSCode,1.0,Clinton,0.719828
04023,FIPSCode,1.0,Johnson,0.026601
04023,FIPSCode,1.0,Stein,0.013608
04025,FIPSCode,1.0,Trump,0.634022
04025,FIPSCode,1.0,Clinton,0.316344
04025,FIPSCode,1.0,Johnson,0.035519
04025,FIPSCode,1.0,Stein,0.014115
04027,FIPSCode,1.0,Trump,0.48124
04027,FIPSCode,1.0,Clinton,0.470531
04027,FIPSCode,1.0,Johnson,0.035818
04027,FIPSCode,1.0,Stein,0.012411
,state,1.0,Clinton,0.622564
,state,1.0,Trump,0.318886
,state,1.0,Johnson,0.034031
,state,1.0,Stein,0.019818
,state,1.0,La Riva,0.004701
06001,FIPSCode,1.0,Clinton,0.793698
06001,FIPSCode,1.0,Trump,0.147877
06001,FIPSCode,1.0,Stein,0.027487
06001,FIPSCode,1.0,Johnson,0.026063
06001,FIPSCode,1.0,La Riva,0.004875
06003,FIPSCode,1.0,Clinton,0.556667
06003,FIPSCode,1.0,Trump,0.361667
06003,FIPSCode,1.0,Johnson,0.041667
06003,FIPSCode,1.0,Stein,0.035
06003,FIPSCode,1.0,La Riva,0.005
06005,FIPSCode,1.0,Clinton,0.341622
06005,FIPSCode,1.0,Trump,0.596586
06005,FIPSCode,1.0,Johnson,0.045747
06005,FIPSCode,1.0,Stein,0.012916
06005,FIPSCode,1.0,La Riva,0.003129
06007,FIPSCode,1.0,Clinton,0.440184
06007,FIPSCode,1.0,Trump,0.478063
06007,FIPSCode,1.0,Johnson,0.048978
06007,FIPSCode,1.0,Stein,0.02747
06007,FIPSCode,1.0,La Riva,0.005305
06009,FIPSCode,1.0,Clinton,0.344807
06009,FIPSCode,1.0,Trump,0.58644
06009,FIPSCode,1.0,Johnson,0.047919
06009,FIPSCode,1.0,Stein,0.018404
06009,FIPSCode,1.0,La Riva,0.002431
06011,FIPSCode,1.0,Clinton,0.403426
06011,FIPSCode,1.0,Trump,0.538357
06011,FIPSCode,1.0,Johnson,0.039418
06011,FIPSCode,1.0,Stein,0.012887
06011,FIPSCode,1.0,La Riva,0.005913
06013,FIPSCode,1.0,Clinton,0.691743
06013,FIPSCode,1.0,Trump,0.251221
06013,FIPSCode,1.0,Johnson,0.034931
06013,FIPSCode,1.0,Stein,0.018712
06013,FIPSCode,1.0,La Riva,0.003393
06015,FIPSCode,1.0,Clinton,0.372289
06015,FIPSCode,1.0,Trump,0.548446
06015,FIPSCode,1.0,Johnson,0.04444
06015,FIPSCode,1.0,Stein,0.026172
06015,FIPSCode,1.0,La Riva,0.008653
06017,FIPSCode,1.0,Clinton,0.394439
06017,FIPSCode,1.0,Trump,0.533594
06017,FIPSCode,1.0,Johnson,0.054468
06017,FIPSCode,1.0,Stein,0.01544
06017,FIPSCode,1.0,La Riva,0.002059
06019,FIPSCode,1.0,Clinton,0.50513
06019,FIPSCode,1.0,Trump,0.443331
06019,FIPSCode,1.0,Johnson,0.033044
06019,FIPSCode,1.0,Stein,0.015368
06019,FIPSCode,1.0,La Riva,0.003127
06021,FIPSCode,1.0,Clinton,0.326794
06021,FIPSCode,1.0,Trump,0.617123
06021,FIPSCode,1.0,Johnson,0.039983
06021,FIPSCode,1.0,Stein,0.010342
06021,FIPSCode,1.0,La Riva,0.005758
06023,FIPSCode,1.0,Clinton,0.574434
06023,FIPSCode,1.0,Trump,0.317894
06023,FIPSCode,1.0,Stein,0.06369
06023,FIPSCode,1.0,Johnson,0.037425
06023,FIPSCode,1.0,La Riva,0.006558
06025,FIPSCode,1.0,Clinton,0.685188
06025,FIPSCode,1.0,Trump,0.266465
06025,FIPSCode,1.0,Johnson,0.02561
06025,FIPSCode,1.0,Stein,0.015626
06025,FIPSCode,1.0,La Riva,0.00711
06027,FIPSCode,1.0,Clinton,0.394572
06027,FIPSCode,1.0,Trump,0.531266
06027,FIPSCode,1.0,Johnson,0.041021
06027,FIPSCode,1.0,Stein,0.026763
06027,FIPSCode,1.0,La Riva,0.006378
06029,FIPSCode,1.0,Clinton,0.407737
06029,FIPSCode,1.0,Trump,0.53538
06029,FIPSCode,1.0,Johnson,0.038667
06029,FIPSCode,1.0,Stein,0.011928
06029,FIPSCode,1.0,La Riva,0.006288
06031,FIPSCode,1.0,Clinton,0.403945
06031,FIPSCode,1.0,Trump,0.536725
06031,FIPSCode,1.0,Johnson,0.039691
06031,FIPSCode,1.0,Stein,0.012192
06031,FIPSCode,1.0,La Riva,0.007446
06033,FIPSCode,1.0,Clinton,0.47459
06033,FIPSCode,1.0,Trump,0.437559
06033,FIPSCode,1.0,Johnson,0.045205
06033,FIPSCode,1.0,Stein,0.038393
06033,FIPSCode,1.0,La Riva,0.004252
06035,FIPSCode,1.0,Clinton,0.213395
06035,FIPSCode,1.0,Trump,0.726732
06035,FIPSCode,1.0,Johnson,0.045385
06035,FIPSCode,1.0,Stein,0.010075
06035,FIPSCode,1.0,La Riva,0.004414
06037,FIPSCode,1.0,Clinton,0.720251
06037,FIPSCode,1.0,Trump,0.22497
06037,FIPSCode,1.0,Johnson,0.026002
06037,FIPSCode,1.0,Stein,0.022348
06037,FIPSCode,1.0,La Riva,0.006428
06039,FIPSCode,1.0,Clinton,0.398106
06039,FIPSCode,1.0,Trump,0.546043
06039,FIPSCode,1.0,Johnson,0.036423
06039,FIPSCode,1.0,Stein,0.015056
06039,FIPSCode,1.0,La Riva,0.004372
06041,FIPSCode,1.0,Clinton,0.787059
06041,FIPSCode,1.0,Trump,0.157626
06041,FIPSCode,1.0,Johnson,0.030264
06041,FIPSCode,1.0,Stein,0.02251
06041,FIPSCode,1.0,La Riva,0.002541
06043,FIPSCode,1.0,Clinton,0.351695
06043,FIPSCode,1.0,Trump,0.584094
06043,FIPSCode,1.0,Johnson,0.036724
06043,FIPSCode,1.0,Stein,0.021291
06043,FIPSCode,1.0,La Riva,0.006196
06045,FIPSCode,1.0,Clinton,0.603961
06045,FIPSCode,1.0,Trump,0.297836
06045,FIPSCode,1.0,Stein,0.057663
06045,FIPSCode,1.0,Johnson,0.036409
06045,FIPSCode,1.0,La Riva,0.004131
06047,FIPSCode,1.0,Clinton,0.532226
06047,FIPSCode,1.0,Trump,0.409684
06047,FIPSCode,1.0,Johnson,0.034372
06047,FIPSCode,1.0,Stein,0.017243
06047,FIPSCode,1.0,La Riva,0.006475
06049,FIPSCode,1.0,Clinton,0.233369
06049,FIPSCode,1.0,Trump,0.717403
06049,FIPSCode,1.0,Johnson,0.032464
06049,FIPSCode,1.0,Stein,0.013305
06049,FIPSCode,1.0,La Riva,0.003459
06051,FIPSCode,1.0,Clinton,0.526086
06051,FIPSCode,1.0,Trump,0.400493
06051,FIPSCode,1.0,Johnson,0.042117
06051,FIPSCode,1.0,Stein,0.02694
06051,FIPSCode,1.0,La Riva,0.004363
06053,FIPSCode,1.0,Clinton,0.674838
06053,FIPSCode,1.0,Trump,0.264328
06053,FIPSCode,1.0,Johnson,0.034443
06053,FIPSCode,1.0,Stein,0.021384
06053,FIPSCode,1.0,La Riva,0.005007
06055,FIPSCode,1.0,Clinton,0.646528
06055,FIPSCode,1.0,Trump,0.287168
06055,FIPSCode,1.0,Johnson,0.042075
06055,FIPSCode,1.0,Stein,0.020815
06055,FIPSCode,1.0,La Riva,0.003414
06057,FIPSCode,1.0,Clinton,0.481838
06057,FIPSCode,1.0,Trump,0.432125
06057,FIPSCode,1.0,Johnson,0.04398
06057,FIPSCode,1.0,Stein,0.040485
06057,FIPSCode,1.0,La Riva,0.001572
06059,FIPSCode,1.0,Clinton,0.514213
06059,FIPSCode,1.0,Trump,0.427539
06059,FIPSCode,1.0,Johnson,0.038887
06059,FIPSCode,1.0,Stein,0.015232
06059,FIPSCode,1.0,La Riva,0.004129
06061,FIPSCode,1.0,Clinton,0.406957
06061,FIPSCode,1.0,Trump,0.526698
06061,FIPSCode,1.0,Johnson,0.051182
06061,FIPSCode,1.0,Stein,0.013846
06061,FIPSCode,1.0,La Riva,0.001318
06063,FIPSCode,1.0,Clinton,0.363914
06063,FIPSCode,1.0,Trump,0.570226
06063,FIPSCode,1.0,Johnson,0.04324
06063,FIPSCode,1.0,Stein,0.019569
06063,FIPSCode,1.0,La Riva,0.003051
06065,FIPSCode,1.0,Clinton,0.501079
06065,FIPSCode,1.0,Trump,0.446838
06065,FIPSCode,1.0,Johnson,0.0323
06065,FIPSCode,1.0,Stein,0.015179
06065,FIPSCode,1.0,La Riva,0.004603
06067,FIPSCode,1.0,Clinton,0.589952
06067,FIPSCode,1.0,Trump,0.343431
06067,FIPSCode,1.0,Johnson,0.044175
06067,FIPSCode,1.0,Stein,0.017817
06067,FIPSCode,1.0,La Riva,0.004625
06069,FIPSCode,1.0,Clinton,0.577564
06069,FIPSCode,1.0,Trump,0.361686
06069,FIPSCode,1.0,Johnson,0.037594
06069,FIPSCode,1.0,Stein,0.01679
06069,FIPSCode,1.0,La Riva,0.006366
06071,FIPSCode,1.0,Clinton,0.526372
06071,FIPSCode,1.0,Trump,0.418895
06071,FIPSCode,1.0,Johnson,0.032509
06071,FIPSCode,1.0,Stein,0.016377
06071,FIPSCode,1.0,La Riva,0.005847
06073,FIPSCode,1.0,Clinton,0.56966
06073,FIPSCode,1.0,Trump,0.370052
06073,FIPSCode,1.0,Johnson,0.040015
06073,FIPSCode,1.0,Stein,0.017675
06073,FIPSCode,1.0,La Riva,0.002597
06075,FIPSCode,1.0,Clinton,0.855528
06075,FIPSCode,1.0,Trump,0.093436
06075,FIPSCode,1.0,Stein,0.024554
06075,FIPSCode,1.0,Johnson,0.022023
06075,FIPSCode,1.0,La Riva,0.00446
06077,FIPSCode,1.0,Clinton,0.545245
06077,FIPSCode,1.0,Trump,0.400349
06077,FIPSCode,1.0,Johnson,0.036233
06077,FIPSCode,1.0,Stein,0.014108
06077,FIPSCode,1.0,La Riva,0.004065
06079,FIPSCode,1.0,Clinton,0.504499
06079,FIPSCode,1.0,Trump,0.422232
06079,FIPSCode,1.0,Johnson,0.048663
06079,FIPSCode,1.0,Stein,0.021411
06079,FIPSCode,1.0,La Riva,0.003195
06081,FIPSCode,1.0,Clinton,0.763852
06081,FIPSCode,1.0,Trump,0.186013
06081,FIPSCode,1.0,Johnson,0.030389
